id,name,sport,year,brand,setName,source,searchText,displayName
3489,New York Nets,Unknown,Unknown,Unknown,New York Nets,getcardbase,unknown unknown unknown new york nets,Unknown Unknown Unknown New York Nets
3497,Texaco Portland Trail Blazers,Unknown,Unknown,Unknown,Texaco Portland Trail Blazers,getcardbase,unknown unknown unknown texaco portland trail blazers,Unknown Unknown Unknown Texaco Portland Trail Blazers
3510,Virginia Squires,Unknown,Unknown,Unknown,Virginia Squires,getcardbase,unknown unknown unknown virginia squires,Unknown Unknown Unknown Virginia Squires
3511,Bradley Braves Schedules,Unknown,Unknown,Unknown,Bradley Braves Schedules,getcardbase,unknown unknown unknown bradley braves schedules,Unknown Unknown Unknown Bradley Braves Schedules
7587,Big League Cards Bud Light Dallas Mavericks,Unknown,Unknown,Unknown,Big League Cards Bud Light Dallas Mavericks,getcardbase,unknown unknown unknown big league cards bud light dallas mavericks,Unknown Unknown Unknown Big League Cards Bud Light Dallas Mavericks
11124,Kentucky Collectables Jamal Mashburn,Unknown,Unknown,Unknown,Kentucky Collectables Jamal Mashburn,getcardbase,unknown unknown unknown kentucky collectables jamal mashburn,Unknown Unknown Unknown Kentucky Collectables Jamal Mashburn
12307,NCAA 50 Years of the Final Four All Decade Teams,Unknown,Unknown,Unknown,NCAA 50 Years of the Final Four All Decade Teams,getcardbase,unknown unknown unknown ncaa 50 years of the final four all decade teams,Unknown Unknown Unknown NCAA 50 Years of the Final Four All Decade Teams
13057,Fleer European,Unknown,Unknown,Fleer,European,getcardbase,unknown unknown fleer european,Unknown Unknown Fleer European
4859,Foodtown Kentucky Wildcats,Unknown,Unknown,Unknown,Foodtown Kentucky Wildcats,getcardbase,unknown unknown unknown foodtown kentucky wildcats,Unknown Unknown Unknown Foodtown Kentucky Wildcats
6074,Star Celtics Champs,Unknown,Unknown,Unknown,Star Celtics Champs,getcardbase,unknown unknown unknown star celtics champs,Unknown Unknown Unknown Star Celtics Champs
6267,Star Arena Milwaukee Bucks,Unknown,Unknown,Unknown,Star Arena Milwaukee Bucks,getcardbase,unknown unknown unknown star arena milwaukee bucks,Unknown Unknown Unknown Star Arena Milwaukee Bucks
6565,Pizza Hut Atlanta Hawks,Unknown,Unknown,Unknown,Pizza Hut Atlanta Hawks,getcardbase,unknown unknown unknown pizza hut atlanta hawks,Unknown Unknown Unknown Pizza Hut Atlanta Hawks
6815,Kansas State Wildcats,Unknown,Unknown,Unknown,Kansas State Wildcats,getcardbase,unknown unknown unknown kansas state wildcats,Unknown Unknown Unknown Kansas State Wildcats
9318,Star H.R.H.C. Detroit Pistons,Unknown,Unknown,Unknown,Star H.R.H.C. Detroit Pistons,getcardbase,unknown unknown unknown star h.r.h.c. detroit pistons,Unknown Unknown Unknown Star H.R.H.C. Detroit Pistons
12743,Charlotte Hornets Team Issue,Unknown,Unknown,Unknown,Charlotte Hornets Team Issue,getcardbase,unknown unknown unknown charlotte hornets team issue,Unknown Unknown Unknown Charlotte Hornets Team Issue
3597,Spalding,Unknown,Unknown,Unknown,Spalding,getcardbase,unknown unknown unknown spalding,Unknown Unknown Unknown Spalding
6212,Boston Celtics,Unknown,Unknown,Unknown,Boston Celtics,getcardbase,unknown unknown unknown boston celtics,Unknown Unknown Unknown Boston Celtics
7538,Kenner Starting Lineup Cards,Unknown,Unknown,Unknown,Kenner Starting Lineup Cards,getcardbase,unknown unknown unknown kenner starting lineup cards,Unknown Unknown Unknown Kenner Starting Lineup Cards
9030,Costacos Brothers Sports NBA Postcards,Basketball,Unknown,Unknown,Costacos Brothers Sports NBA Postcards,getcardbase,basketball unknown unknown costacos brothers sports nba postcards,Basketball Unknown Unknown Costacos Brothers Sports NBA Postcards
11386,Ohio State Buckeyes Women,Unknown,Unknown,Unknown,Ohio State Buckeyes Women,getcardbase,unknown unknown unknown ohio state buckeyes women,Unknown Unknown Unknown Ohio State Buckeyes Women
11985,Arena Sports Shaquille O'Neal (Unlicensed),Unknown,Unknown,Unknown,Arena Sports Shaquille O'Neal (Unlicensed),getcardbase,unknown unknown unknown arena sports shaquille o'neal (unlicensed),Unknown Unknown Unknown Arena Sports Shaquille O'Neal (Unlicensed)
9910,David Lipscomb University Bison,Unknown,Unknown,Unknown,David Lipscomb University Bison,getcardbase,unknown unknown unknown david lipscomb university bison,Unknown Unknown Unknown David Lipscomb University Bison
12809,Collector's Choice English II,Unknown,Unknown,Unknown,Collector's Choice English II,getcardbase,unknown unknown unknown collector's choice english ii,Unknown Unknown Unknown Collector's Choice English II
5619,Victoria Vikes Police,Unknown,Unknown,Unknown,Victoria Vikes Police,getcardbase,unknown unknown unknown victoria vikes police,Unknown Unknown Unknown Victoria Vikes Police
8851,Murray State Racers,Unknown,Unknown,Unknown,Murray State Racers,getcardbase,unknown unknown unknown murray state racers,Unknown Unknown Unknown Murray State Racers
9282,Hoops Team Night Minnesota Timberwolves,Unknown,Unknown,Unknown,Hoops Team Night Minnesota Timberwolves,getcardbase,unknown unknown unknown hoops team night minnesota timberwolves,Unknown Unknown Unknown Hoops Team Night Minnesota Timberwolves
7461,Supercampioni Italy,Unknown,Unknown,Unknown,Supercampioni Italy,getcardbase,unknown unknown unknown supercampioni italy,Unknown Unknown Unknown Supercampioni Italy
10034,McDonald's Virginia Lady Cavaliers,Unknown,Unknown,Unknown,McDonald's Virginia Lady Cavaliers,getcardbase,unknown unknown unknown mcdonald's virginia lady cavaliers,Unknown Unknown Unknown McDonald's Virginia Lady Cavaliers
5624,BASF Los Angeles Lakers,Unknown,Unknown,Unknown,BASF Los Angeles Lakers,getcardbase,unknown unknown unknown basf los angeles lakers,Unknown Unknown Unknown BASF Los Angeles Lakers
9055,Star Charles Barkley,Unknown,Unknown,Unknown,Star Charles Barkley,getcardbase,unknown unknown unknown star charles barkley,Unknown Unknown Unknown Star Charles Barkley
9242,Hoops Team Night Atlanta Hawks,Unknown,Unknown,Unknown,Hoops Team Night Atlanta Hawks,getcardbase,unknown unknown unknown hoops team night atlanta hawks,Unknown Unknown Unknown Hoops Team Night Atlanta Hawks
915199,Philip Neill Red Legends,Unknown,Unknown,Unknown,Philip Neill Red Legends,getcardbase,unknown unknown unknown philip neill red legends,Unknown Unknown Unknown Philip Neill Red Legends
1379,Panini Studio,Multi-Sport,Unknown,Panini,Studio,getcardbase,multi-sport unknown panini studio,Multi-Sport Unknown Panini Studio
1418,Panini Immaculate Collection,MMA,Unknown,Panini,Immaculate Collection,getcardbase,mma unknown panini immaculate collection,MMA Unknown Panini Immaculate Collection
1635,Donruss Elite,Unknown,Unknown,Donruss,Elite,getcardbase,unknown unknown donruss elite,Unknown Unknown Donruss Elite
1837,Upper Deck Ovation,Unknown,Unknown,Upper Deck,Ovation,getcardbase,unknown unknown upper deck ovation,Unknown Unknown Upper Deck Ovation
2061,Score Canadian,Unknown,Unknown,Score,Canadian,getcardbase,unknown unknown score canadian,Unknown Unknown Score Canadian
2114,Panini UEFA Euro Prizm,Multi-Sport,Unknown,Panini,UEFA Euro Prizm,getcardbase,multi-sport unknown panini uefa euro prizm,Multi-Sport Unknown Panini UEFA Euro Prizm
2285,Topps K Mart Memorable Moments,Baseball,Unknown,Topps,K Mart Memorable Moments,getcardbase,baseball unknown topps k mart memorable moments,Baseball Unknown Topps K Mart Memorable Moments
1474,Fleer Ultra,Unknown,Unknown,Fleer,Ultra,getcardbase,unknown unknown fleer ultra,Unknown Unknown Fleer Ultra
1513,Upper Deck Honor Roll,Unknown,Unknown,Upper Deck,Honor Roll,getcardbase,unknown unknown upper deck honor roll,Unknown Unknown Upper Deck Honor Roll
1752,Panini Prizm Collegiate Draft Picks,Multi-Sport,Unknown,Panini,Prizm Collegiate Draft Picks,getcardbase,multi-sport unknown panini prizm collegiate draft picks,Multi-Sport Unknown Panini Prizm Collegiate Draft Picks
1903,Fleer Ultra Sensations,Unknown,Unknown,Fleer,Ultra Sensations,getcardbase,unknown unknown fleer ultra sensations,Unknown Unknown Fleer Ultra Sensations
2035,Parkhurst,Unknown,Unknown,Unknown,Parkhurst,getcardbase,unknown unknown unknown parkhurst,Unknown Unknown Unknown Parkhurst
2131,Exhibits Esco,Unknown,Unknown,Unknown,Exhibits Esco,getcardbase,unknown unknown unknown exhibits esco,Unknown Unknown Unknown Exhibits Esco
2252,SSPC Puzzle Back,Unknown,Unknown,Unknown,SSPC Puzzle Back,getcardbase,unknown unknown unknown sspc puzzle back,Unknown Unknown Unknown SSPC Puzzle Back
2322,Leaf Metal Armed & Dangerous,Unknown,Unknown,Leaf,Metal Armed & Dangerous,getcardbase,unknown unknown leaf metal armed & dangerous,Unknown Unknown Leaf Metal Armed & Dangerous
1382,Panini Spectra,Multi-Sport,Unknown,Panini,Spectra,getcardbase,multi-sport unknown panini spectra,Multi-Sport Unknown Panini Spectra
1904,Pro Line DC III,Unknown,Unknown,Unknown,Pro Line DC III,getcardbase,unknown unknown unknown pro line dc iii,Unknown Unknown Unknown Pro Line DC III
1978,Upper Deck Black,Unknown,Unknown,Upper Deck,Black,getcardbase,unknown unknown upper deck black,Unknown Unknown Upper Deck Black
2036,OPC Premier,Unknown,Unknown,Unknown,OPC Premier,getcardbase,unknown unknown unknown opc premier,Unknown Unknown Unknown OPC Premier
2166,Topps Singles,Baseball,Unknown,Topps,Singles,getcardbase,baseball unknown topps singles,Baseball Unknown Topps Singles
2219,T202 Hassan Triple Folders,Unknown,Unknown,Unknown,T202 Hassan Triple Folders,getcardbase,unknown unknown unknown t202 hassan triple folders,Unknown Unknown Unknown T202 Hassan Triple Folders
2740,Ashland / Aetna Oil,Unknown,Unknown,Unknown,Ashland / Aetna Oil,getcardbase,unknown unknown unknown ashland / aetna oil,Unknown Unknown Unknown Ashland / Aetna Oil
2927,J.D. McCarthy Postcards,Unknown,Unknown,Unknown,J.D. McCarthy Postcards,getcardbase,unknown unknown unknown j.d. mccarthy postcards,Unknown Unknown Unknown J.D. McCarthy Postcards
2991,Union Oil Hawaii Chiefs,Unknown,Unknown,Unknown,Union Oil Hawaii Chiefs,getcardbase,unknown unknown unknown union oil hawaii chiefs,Unknown Unknown Unknown Union Oil Hawaii Chiefs
1909,Playoff Absolute,Unknown,Unknown,Unknown,Playoff Absolute,getcardbase,unknown unknown unknown playoff absolute,Unknown Unknown Unknown Playoff Absolute
2170,Fleer Update,Unknown,Unknown,Fleer,Update,getcardbase,unknown unknown fleer update,Unknown Unknown Fleer Update
2292,1991,Unknown,1991,Unknown,1991,getcardbase,unknown 1991 unknown 1991,Unknown 1991 Unknown 1991
2592,Topps Now,Baseball,Unknown,Topps,Now,getcardbase,baseball unknown topps now,Baseball Unknown Topps Now
2685,Bennett Prune Juice Baltimore Bullets,Unknown,Unknown,Unknown,Bennett Prune Juice Baltimore Bullets,getcardbase,unknown unknown unknown bennett prune juice baltimore bullets,Unknown Unknown Unknown Bennett Prune Juice Baltimore Bullets
3038,Jack in the Box San Diego Rockets,Unknown,Unknown,Unknown,Jack in the Box San Diego Rockets,getcardbase,unknown unknown unknown jack in the box san diego rockets,Unknown Unknown Unknown Jack in the Box San Diego Rockets
3132,Topps Test,Baseball,Unknown,Topps,Test,getcardbase,baseball unknown topps test,Baseball Unknown Topps Test
7116,Clemson Tigers,Unknown,Unknown,Unknown,Clemson Tigers,getcardbase,unknown unknown unknown clemson tigers,Unknown Unknown Unknown Clemson Tigers
11717,First Amendment Publishing Skinnies,Unknown,Unknown,Unknown,First Amendment Publishing Skinnies,getcardbase,unknown unknown unknown first amendment publishing skinnies,Unknown Unknown Unknown First Amendment Publishing Skinnies
12366,Texas Tech Raiders Women,Unknown,Unknown,Unknown,Texas Tech Raiders Women,getcardbase,unknown unknown unknown texas tech raiders women,Unknown Unknown Unknown Texas Tech Raiders Women
12778,Collector's Choice French I,Unknown,Unknown,Unknown,Collector's Choice French I,getcardbase,unknown unknown unknown collector's choice french i,Unknown Unknown Unknown Collector's Choice French I
5097,Georgetown Hoyas,Unknown,Unknown,Unknown,Georgetown Hoyas,getcardbase,unknown unknown unknown georgetown hoyas,Unknown Unknown Unknown Georgetown Hoyas
915053,Fosse Soccer Stars 1919-1939 : Series 6,Soccer,1919,Unknown,Fosse Stars 1919-1939 : Series 6,getcardbase,soccer 1919 unknown fosse stars 1919-1939 : series 6,Soccer 1919 Unknown Fosse Stars 1919-1939 : Series 6
6767,Duke Blue Devils,Unknown,Unknown,Unknown,Duke Blue Devils,getcardbase,unknown unknown unknown duke blue devils,Unknown Unknown Unknown Duke Blue Devils
7605,Utah Jazz Smokey,Unknown,Unknown,Unknown,Utah Jazz Smokey,getcardbase,unknown unknown unknown utah jazz smokey,Unknown Unknown Unknown Utah Jazz Smokey
10197,Washington State Cougars,Unknown,Unknown,Unknown,Washington State Cougars,getcardbase,unknown unknown unknown washington state cougars,Unknown Unknown Unknown Washington State Cougars
12742,Fast Fare Charlotte Hornets Hive Five,Unknown,Unknown,Unknown,Fast Fare Charlotte Hornets Hive Five,getcardbase,unknown unknown unknown fast fare charlotte hornets hive five,Unknown Unknown Unknown Fast Fare Charlotte Hornets Hive Five
14007,Signature Rookies Kromax,Unknown,Unknown,Unknown,Signature Rookies Kromax,getcardbase,unknown unknown unknown signature rookies kromax,Unknown Unknown Unknown Signature Rookies Kromax
6920,NBA Pro Basketball Reading Kit,Basketball,Unknown,Unknown,NBA Pro Reading Kit,getcardbase,basketball unknown unknown nba pro reading kit,Basketball Unknown Unknown NBA Pro Reading Kit
9182,Star Clyde Drexler,Unknown,Unknown,Unknown,Star Clyde Drexler,getcardbase,unknown unknown unknown star clyde drexler,Unknown Unknown Unknown Star Clyde Drexler
9231,Star Tim Hardaway,Unknown,Unknown,Unknown,Star Tim Hardaway,getcardbase,unknown unknown unknown star tim hardaway,Unknown Unknown Unknown Star Tim Hardaway
10289,Front Row Steve Smith,Unknown,Unknown,Unknown,Front Row Steve Smith,getcardbase,unknown unknown unknown front row steve smith,Unknown Unknown Unknown Front Row Steve Smith
12502,Upper Deck McDonald's,Unknown,Unknown,Upper Deck,McDonald's,getcardbase,unknown unknown upper deck mcdonald's,Unknown Unknown Upper Deck McDonald's
3206,Converse Staff,Unknown,Unknown,Unknown,Converse Staff,getcardbase,unknown unknown unknown converse staff,Unknown Unknown Unknown Converse Staff
3214,Carolina Cougars Team Issue,Unknown,Unknown,Unknown,Carolina Cougars Team Issue,getcardbase,unknown unknown unknown carolina cougars team issue,Unknown Unknown Unknown Carolina Cougars Team Issue
3222,Dallas Chaparrals Team Issue,Unknown,Unknown,Unknown,Dallas Chaparrals Team Issue,getcardbase,unknown unknown unknown dallas chaparrals team issue,Unknown Unknown Unknown Dallas Chaparrals Team Issue
3308,Detroit Free Press,Unknown,Unknown,Unknown,Detroit Free Press,getcardbase,unknown unknown unknown detroit free press,Unknown Unknown Unknown Detroit Free Press
3335,Fleer Harlem Globetrotters,Unknown,Unknown,Fleer,Harlem Globetrotters,getcardbase,unknown unknown fleer harlem globetrotters,Unknown Unknown Fleer Harlem Globetrotters
6928,Sports Impressions Larry Bird Ceramic,Unknown,Unknown,Unknown,Sports Impressions Larry Bird Ceramic,getcardbase,unknown unknown unknown sports impressions larry bird ceramic,Unknown Unknown Unknown Sports Impressions Larry Bird Ceramic
9869,Wooden Award Winners,Unknown,Unknown,Unknown,Wooden Award Winners,getcardbase,unknown unknown unknown wooden award winners,Unknown Unknown Unknown Wooden Award Winners
9256,Hoops Team Night Denver Nuggets,Unknown,Unknown,Unknown,Hoops Team Night Denver Nuggets,getcardbase,unknown unknown unknown hoops team night denver nuggets,Unknown Unknown Unknown Hoops Team Night Denver Nuggets
9294,Hoops Team Night San Antonio Spurs,Unknown,Unknown,Unknown,Hoops Team Night San Antonio Spurs,getcardbase,unknown unknown unknown hoops team night san antonio spurs,Unknown Unknown Unknown Hoops Team Night San Antonio Spurs
12388,UNLV Runnin' Rebels,Unknown,Unknown,Unknown,UNLV Runnin' Rebels,getcardbase,unknown unknown unknown unlv runnin' rebels,Unknown Unknown Unknown UNLV Runnin' Rebels
14474,Post Honeycomb Mini Posters,Unknown,Unknown,Unknown,Post Honeycomb Mini Posters,getcardbase,unknown unknown unknown post honeycomb mini posters,Unknown Unknown Unknown Post Honeycomb Mini Posters
409906,Topps Bundesliga Jade Edition,Baseball,Unknown,Topps,Bundesliga Jade Edition,getcardbase,baseball unknown topps bundesliga jade edition,Baseball Unknown Topps Bundesliga Jade Edition
6027,Denny's Los Angeles Lakers Coins,Unknown,Unknown,Unknown,Denny's Los Angeles Lakers Coins,getcardbase,unknown unknown unknown denny's los angeles lakers coins,Unknown Unknown Unknown Denny's Los Angeles Lakers Coins
7324,Maryland Terrapins,Unknown,Unknown,Unknown,Maryland Terrapins,getcardbase,unknown unknown unknown maryland terrapins,Unknown Unknown Unknown Maryland Terrapins
9229,Star Slam,Unknown,Unknown,Unknown,Star Slam,getcardbase,unknown unknown unknown star slam,Unknown Unknown Unknown Star Slam
6029,Star Franz Portland Trail Blazers,Unknown,Unknown,Unknown,Star Franz Portland Trail Blazers,getcardbase,unknown unknown unknown star franz portland trail blazers,Unknown Unknown Unknown Star Franz Portland Trail Blazers
9873,Collegiate Collection Arkansas Razorbacks,Unknown,Unknown,Unknown,Collegiate Collection Arkansas Razorbacks,getcardbase,unknown unknown unknown collegiate collection arkansas razorbacks,Unknown Unknown Unknown Collegiate Collection Arkansas Razorbacks
